的	白勹丶
𠅒	亡一木
𠼶	口土火卩又
𧾌	走巳巳廿八
𬋫	爪一大又𠂊丨
䇠	⺮丶王
𫔸	刂工一八工門
𪡷	口阝人禾
𠸛	夕口牛儿
𦈂	糸食土土土兀
𣻈	氵亻春工
𤼞	疒臼丨又亠乡人
閧	門廿八
𡆖	口艹酉隹灬
𢨵	户𠂉十
𠇖	亻丿之
𣘉	木犭人丶㇕口
𫬠	口臣⺮見
𢭴	扌忄㇕大
𢱗	扌艹十口
𣋀	宀牛日生
𫅝	羊大月日一
𧜐	衤乚厶口心
𠴥	口氵冖儿
鬭	鬥亞斤
𨆾	足宀夗示
釟	金八
𥩇	穴忄戊一口心
𨋣	車一冂人
㫧	日米
𪇐	鳥䒑屮月大
𬡟	衤艹風
𡓢	火𠂊臼人人土
𪬎	𠂊彐心巴
𢱙	扌子亠乡人
𠮙	口乙
𦲻	艹爪丿士
𦾤	艹人一月刂心
𢸜	扌米夕㐄阝
㘋	口臣又貝
𬧖	足之䒑自
覵	門月見
𬏪	疒宀女
𩸘	魚宀㠯
𬄓	木衣八口
𡒭	土亻大丷日小
𩄵	雨糸冂人
𠬠	丷又
𫣞	亻虎业
𫶯	羊工女
𨅃	足山宀示
𨃈	足廿八巳
𡅪	口厂白小頁
𠰏	口丿之
𤋸	火丰刀大
𧷝	口欠口貝
𫺈	忄氵女
𢹣	扌矢丿大口冂口
𬪾	千日二厂卩
𠵱	口亻衣
𫈥	艹木丁口
𨀼	足者匕
𤂷	氵門方人冫
𦎬	羊日生
𨲖	日冂厶長
𪡔	口四十乚
𥬮	⺮氵工
𬣎	言人一冂艹人王
𫵉	丶艮阝小大
𬩔	之日冂厶㇆人
𩺣	魚日儿氵
𠴕	口女小丿
𪪀	丿㠯一巾止匕木
𠯿	口亠八
𢵽	扌㇕止木口
𱫳	戈烏
𠽐	口魚
𫊬	虫冂大
囄	口亠乂凵冂厶隹
𢟟	忄一白戈
𤿍	皮一寸
𪁅	𠂊巴鳥
𠓑	小兀魚日
𪪳	八厶艹
𦼃	艹人户口刂
𨣤	酉木木示
㗞	口石皮
𬂽	木木工㇕
𫤤	小兀人户口刂
𠮩	口了
洡	氵丰木
𧄊	艹日十廿口夫
𫷙	一丷十文川
𥓄	石田土
𦟸	月氵亠亻夂丶
𬚣	耳止亻氏卩
𨀰	足冫水
𡏯	土貝攵
𧢟	齒見
𦛉	月口巾
𬟠	艹一艹工一曲日
𫋐	虫工貝
阥	阝水
𦄁	糸之艮
𢠣	忄阝木日
𤳄	由四土厶
𨡊	酉口力刂
䁾	目艹四戊丶
𩂟	雨戊
𣾽	氵毛毛毛
𣿇	氵禾人丶㇕心
𧀒	艹女木口攵
䏾	月春工
𡖱	夕夕亻半
𬊭	火日业
㘇	口火火冖木
𣲦	水小丿
𦝃	月木木
𩷕	魚丶艮
𫈈	艹亻大口
𦡲	月宀心皿丁
𩟡	食业羊寸
濓	氵立丿彐刂八
𠶒	口忄日一
𬦸	足日匕匕
垹	土丰阝
𨛦	尹口口巴
𧤸	𠂊用鬼又八夂
𤯿	广氏丶立丿生
𠎬	亻⺮土寸
𩵃	鬼亠丷丨刀氏川小
𫯧	大亻𠂉卜
𩷛	魚𠂊用
𧣠	𠂊用一止
𪲾	木爪丁口
塸	土匚口口口
𡜵	女甫
嗘	口爪幺大
𠸺	口之䒑屮
𤁙	扌八氵戊一口
嘅	口艮七儿
𢜠	忄日月
𥽪	米⺮馬
薟	艹人一口口人人
𪹂	彐火又土
𢤡	忄石石石
𪼀	王亠丷冖巾
𬖵	米宀心丿山
㩡	扌石石石
𪤤	土示彐水
𨮊	金其乚冫十
𧋿	虫忄㇕大
𫆥	户月亠儿
𠺭	口亻春工
𠳒	口一大上
𢠐	忄魚
㖪	口戈口一
𪃙	者鳥
恾	忄艹亡
𦒹	者匕亠八
啿	口其乚
𨒸	之大丨子
𥾿	糸𠂉十
𡁺	口氵衣八口
𤉜	火广木
噷	口立日欠
𤓛	火小兀习习隹
𤋹	火木十口
𪬳	亡心口貝
𬏇	田王艹
㨢	扌厶月匕匕
𥐏	矢一口䒑尸㇆口
𢆪	土半土田土
𬚸	舌冂人人
𨄂	足丶艮阝
𧏳	虫扌甫
氽	人水
𡲫	尸毛大巾
𠼾	口山宀示
𤑭	火石石石
𢟔	忄之艮
𥼳	米亞心
𠲵	口土厶力
𫉚	艹言户
𤍄	火示且
𬏠	疒幺㇆
𩙌	几二之人一月刂
𪨣	山𠂉乙
𣇝	日冫人之
𣾾	氵小丿立口
𧻪	走戈大
𫥸	刀卜口
𣛩	木⺮人王
𥌸	目門𠂊臼
𧛇	衤長
𪷮	氵牛儿人舌
𫾕	扌艹日大忄
𠄽	二扌非
𨇣	足臣⺮見
𤶄	疒亻丿士
𡃑	口言丰月
潷	氵⺮尹二
𦂻	糸行尹二
𪒽	四土灬石石石
𬉽	火山乙
𠡏	生力
𬒏	石山巴
哯	口見
𪀎	口乂鳥
𠻂	口山言
𢯘	扌艹亻匕
𬛏	丬匕月亠乂凵
𠤆	勹彡氵者
㖔	口一大口
𩷊	魚凵攵
𥺎	米且八
𥇹	目日一寸
𪶊	氵文寸
𢝀	忄穴犬
溩	氵烏
𫾗	扌言人一冂艹
𫊩	虫㇆人
𥩉	穴牙雨田
𦅲	糸走戈乚
𠺵	口耳戈
𫇐	至了口又一
𡏘	土一自夂
𠶘	丁口一夕刂
𢀥	匚コ丰阝
䤠	金止
𥸿	巴米
䖡	虫彐丨
𡀣	口廿口丰力
𠴝	口氵王
𩺌	魚廿乚冖巾
𢺖	扌日一口口甘𧘇
𩼤	魚亠圍口禾
𦢴	月丷口儿穴犬
㫾	日小冂口
𠻃	口車干
𬳦	禾日人丶㇕貝
𠹛	口山一口䒑
𠖾	冫一木
𬞢	艹爪丁口欠
𬈗	氵扌爪女
𦼟	艹糸亠厶儿
𪮴	扌尸米女
𡮶	千日二小冂口
䲨	工鳥
𣋝	日口口口木
𣲹	氵冂土
𣗒	木金十
𥠯	禾艹卜口
㐱	人彡
𫿕	方攵艹几二
𦚭	月虫
𫇌	自犬大申
𡃐	口巾口口甲一
𣩁	一夕匕扌斤
嗂	口爪𠂉十凵
𡀶	口氵厂白小
𠿸	口艹口口一丂
𡺦	山㇆丿又皿
𩇢	丰月小冖口手
𤯊	艹人木甘
𥗹	石艹魚禾
忼	忄亠几
𬐸	虎田皿𠂊丨
𫥧	屮凵四十乚
𬡶	衤四土灬土
𠞹	釆心刂
𪴹	一止氵土厶
𦀿	糸尸毛
𥽌	米之䒑自
𠰍	口丶王
𫤄	亻一口乂扌隹
𠢬	𠂉廿灬力
𦆺	糸人之頁
鬂	長彡丘八
絩	糸儿氵
𫣃	人之宀女
𣉲	日隹又
𤺶	疒馬又
𬞊	艹宀㇕皿丁
檺	木亠口冖豕
呡	口巳七
𠸠	口亦口
𪴞	白氵木日月
𱿜	虫心
𬓰	禾亠亻夂丶
萾	艹㇆丿又皿
𢭽	扌氵冖儿
𤚦	牛十口木
𣟫	木艹門月
𱤕	木艹大十艹
𬚀	尹口羊非
𬣈	言亻廿丿用
𪪉	土半𠂉母攵
𣛟	木小冖口手
𧚠	王艹衣
𬱻	立几二
𡡦	女阝丷豕
𪁂	亦鳥
𨧟	金刀丶心
䃄	石亠口小
𤊨	火戈口一
𤪊	王金人之
𫼌	户廿八
𩍢	革雨田
𤈟	女口火
𫏊	足亻丿士
𫰴	女宀牛
㓭	日勹人乚刂
𣉹	日行人禾
𧡊	亻木一見
𫑯	丶艮阝白大十
挗	扌大弓
𡴯	山乙
𫇿	艹木口
𡁛	口女木口攵
𬴭	長彡犭虫
𣠗	木丿㠯止彐冖巾
𥙓	示乚月
𫘵	亠口冂口了
𠼕	口扌非
𫌢	見十冂半
𨙌	⺮艮卩之一兀
𬹏	广木木文口
𫡉	宀子中
𪶏	氵土厶𠂊丨
𬪼	千日二夕
𩀳	王艹大厶隹
𫿇	方攵且
𫽻	扌刂工一八工
𪥛	立申大
緍	糸氏日
𣄖	方𠂉風
𬃴	木木一白
蕯	艹阝夂一生
𧶬	貝女日一
葇	艹又㇕亻木
㗜	口亠幺田
𣠲	木示曲一口䒑
𣛥	木非心
𪖬	𠂉母自田一川
𡄧	口言甘冂土
𨀺	足一夕刂
𨁘	扌止足
𬘋	糸斤斤貝
𬨠	之丿艹
𥣽	禾隹口中
𡴉	一屮凡
枛	木爪
𡤊	女丿士氵者
𠴚	口亻𠂉卜
𠶃	口王一兀
𬡴	衤糸白巾
𫗂	几二之艮
𫨩	厶口匕匕
㨃	扌亠口子
𥺻	米金
𬩱	之丿㠯土土土兀
𬇫	氵扌巴
𢳝	扌革力
𦷩	艹石丿之
𬑸	矢一口䒑穴犬
𠜭	刀扌冖儿
𬩩	之㇆人日四又
𠄳	二土厶力
𨸾	阝丬匕
𬕼	⺮矢口亡
𫉎	艹木工㇕口
爙	火衣口口甘
𤇥	火立
𦢄	月非衣
𡃺	口之土土土兀
𥽔	米糸白巾
𧼌	豸走
𧊎	虫戈乚
𩴚	鬼文川小
𫪗	口一弋止
𧖰	丿皿氏丿卩
慤	士冖几殳心
秱	禾冂一口
𬤴	八人口頁
𬎣	瓜丿之
𫪏	口氵勹彡
𬏌	由走己
𬗻	糸工刂又皿
𧙽	衤虫
𠗰	冫王人彡
嗙	口亠丷冖方
𫴬	文寸𠂊丨
𫯵	大立口阝
㯊	木一止一乚灬
𦀻	糸己攵
㑏	亻宀寸
𩵞	魚千
𫥩	亠乂凵工㇕口
𢺛	扌門口口甲一
𤵳	疒木一
䀲	目𠂉母
𨇍	足夫夫車
𢽙	尸毛攵
𢪲	扌匕匕
𱑛	爿士氏丷卩丶
𪂰	鳥广氏丶
𬐎	白亠人人十
𪨜	尸丶行木丶
𠽈	口氵戈戈
𠀧	巴三
箤	⺮亠人人十
𡔒	土日衣口口甘
𫠯	王艹一卜
𪞷	屮凵艹
𡂌	口十且八小丿
𫎰	土火糸田
𠗣	冫人一冂艹
𬹸	齒米夕㐄
𤍃	火氵𠂉母
𡮽	小大之斤十目
𦄓	糸白氏コ儿
𪝮	亻言牛儿
𬩄	㇆丿之丷豕
𪢆	口之者
𦙤	月毛
𧋇	虫厂止
𣈞	日穴工
𨉟	身人一口卩
𤎏	火皿乑
𥟌	禾艹凡
𨄑	足勹一口田
𩪵	骨數女攵
𢶥	扌氵隹十
𤞑	犭圍口
𨱽	長申丿
𤞩	犭且力
𠔦	口力丘八
𢷣	扌臼一乚丨八
𫧬	𠂉十言者
𧓏	虫耳又乑
𤰁	臼一乚丨八工生
𥮇	⺮丰阝
𪞅	亠厶儿艹厶口
𪳔	𠂉木人一冂艹
𨑮	之亻十
𠻪	口氵火火
𥊜	目言㇕大
𧵟	貝瓜
𠠚	齒刂
𫦇	八刀氵一卜乚
洏	氵而
𫃚	糸卜
𡂙	口之尸水牛
𢭵	扌女又力
𪶚	氵二木心
𠖝	冖一兀彡人之
𤻒	疒石亠人人十
𨃻	足一夕刂灬
𤋼	火艹十口
𣻅	士口氵小丿
𬇭	氵小丿一卜
𠿿	口羊手戈
𠹚	口口貝
𢀫	一巛工亻丿士几
𬛲	丿艹至
𪓪	黽口王
𪭸	扌口冫十
𫆸	冂人人丷酉寸
𫉩	艹口烏
𩘪	風穴人口
𪉥	卜圍乂𠂉母
𡔃	土廿口夫隹
𠬒	土厶骨
𥴗	⺮糸亠厶儿
𤎎	火广木木
𫴳	彐寸王艹
𦁂	糸亻半
𠿴	口石日一寸
𥋵	目立日欠
𢰥	扌艹厶口
﨡	虫生
𤖸	片丶王
𪺤	片口力刂
𲎚	王艹士口䒑十又
𨮍	金亠圍口禾
𪁵	尸㇆口鳥
𬊊	火王艹
𰇼	口厶大彡
𣆏	日不一
𪁶	之寸鳥
𩠘	䒑自夕卜
𢗠	忄七刀
𨯘	金亻人一口口人人
𥻡	米尸目
𥋶	目亠圍口禾
𣛭	木者阝
𬕻	⺮耳田心
橷	木白丬匕儿
𬡋	衤匚巾
𡚦	女丶
𩻕	魚酉冖儿
袩	衤卜口
𥌎	目雨而
𫅡	羊彐丨羊䒑口
𦋦	四十乚屮凵
𤆻	火七刀
𣖙	木羊大
𫃸	糸扌爪女
噋	口亠口子攵
𣾶	氵阝丷豕
𫄂	糸⺮尹二
㧍	扌方
𬗂	米耳耳耳
𢫑	扌夕卜
𣼽	氵丶艮月
𬈰	氵亠厶川止
𢴇	扌土半丸
𫬢	口口犬咼
𪁄	鳥士口
𦹸	艹日十田
𢶐	扌虎一口䒑
刧	土厶刀
𣌔	日宀夂口頁
𥡘	禾廿丿用
𩰈	長彡食土土土兀
𬦗	走己丰木
𪒗	四土灬氵冖八木
悑	忄甫
𠻀	口行走
𪅩	厶厶厶人彡鳥
𪮈	扌亻一口乂
𣹗	氵王人彡
𦪼	舟禾尤匕日
𪟓	刀子日匕匕
𢲫	扌馬
𡈺	圍口貝人一冂艹
𬠨	虫尹二皿
𦡞	月木木示
𥻹	米艹人木
𫆭	冂人人之米
𢸾	扌臼冂一口八
𫋑	虫王刂王
𣻃	氵亻立口
鴺	大弓鳥
㫻	日人一冂艹
𬅳	八人口欠門心
𪄸	丰貝鳥
𫿰	宀子文
𬙛	四大冫
𪽛	尸廿八田
𬂥	木口匕
𠿵	口豸艮
𫸬	冖九弓丨
𱲢	米凵八夂舟皿
𤊭	火广示
𢮫	扌女又弓
𫄆	糸石亠人人十
𬹀	鹿艹亡川
𬚞	丁口耳阝
𩺩	魚四土厶
𣡚	田木木口𠂊貝
𣇊	日不口
𦄂	糸廿儿冖巾
𨐿	辛斤斤貝
𤀕	氵宀甘八土
𤒟	火禾㇆丿頁
䱒	魚口巴
𫐮	之人一冂艹
𢫕	扌丶水
𢪗	扌亻卜
虶	虫一寸
𤻫	疒业羊寸
𡭲	小丿屮凵
𤏦	火丰刀糸
𨠴	酉西
𬨵	之斤丿之
𬂨	木寸𠂊丨
𥱫	⺮大長
𥈶	目十冂半
𠽕	口扌一彐止
𢫘	扌卜尸
𠸚	口艹勹口
𤍅	火一夕刂灬
𤂬	氵石石石
𬀭	日卜尸
𫴾	小日匕匕
𦝎	氵土厶冂人人
𦹳	艹人丶㇕貝
𢱸	扌之艮
𤴭	疒八
埮	土火火
𧛶	衤行土寸
𠺰	口禾𠂊小
𡮣	小門寸丿
𦪐	舟鬼夂心
𨑜	之一卜
𤾟	白言𠂉十
𦕟	耳丶水
䇻	⺮尸毛
𬈅	氵土厶中
𠌧	亻人一口手
揾	扌日皿
紷	糸人之
𲎣	土八夂齒
𬰓	雨宀夗示
𠫾	土厶夕夕
𥰇	⺮言十
撔	扌日亠口小
𪝕	亻八刀皿
𪝻	亻至刂氵西
𡫶	宀甘八冫王艹
𡮮	小門心
𫰟	女二𠂊冫
𤄲	氵言廿口丰
𡒯	土艹冖一豕
𤁩	氵斤斤貝
𡮍	小扌屮凵
𡍟	扌石艹
𦩳	舟者
𪡉	口口𠂊丨
𦑃	一日乂习习
𡭕	一小
𫵋	立日心小
𤠅	犭不皿
𪨆	小丿火田一𧘇
𠓹	人王人一冂艹
𧞥	衣冂八口爪女
𫬊	口貝尸㇆口
𠁚	一卜人一四日
𢮩	扌子瓜
𪄤	大長鳥
𠰚	口𠂊小
𬆄	一止宀且
𣅶	日亠八
𥱭	⺮亻長
𫅹	丰木田
𬧻	數女車
𬔫	立木四貝
𬖮	米刂⺮皿
𥊘	目宀大丁口
𪤍	土尸廿𧘇
𤺭	疒⺮尹二
𩄓	雨廿乚木
𫔷	門一艹己心
𡅢	口衤木木示
𧠅	西行𠂉日夂口巴
𬦡	足人丨
𡅐	艹人之羊䒑口
𠳝	口不口
囒	口艹門木四
𠺹	口艹大弓
𫥜	冫人之亠人人十
𠸄	口艹冂大
𤏨	火禾乂大巾
𪔚	士口䒑十又冂一口
㺔	犭爲
㙁	土𠂉母
𢹥	扌厂日月犬土
𠇍	人忄
𥇁	目亻丶王
𣌂	日豕者
𩽗	魚王又㇕亻冂八口
𬋼	八乂羊丶水
𪦓	女目巳七
𬬃	金白巾𠂊丨
𡃾	口木业羊
𢟞	忄冫木日
𨳱	𠂉十門
𡡧	女矢口日
𤗲	片厶厶厶人彡
𡄪	口口虫隹
𪷶	氵爪幺大人之
𥢳	禾氵者
𢠦	忄廿口夫
𩳳	鬼木人人
𫜹	彐
𢶽	扌阝爪臼
㕪	口冖儿
𨇘	龍足
𡃘	口言火火
䔲	艹癶一口䒑
柪	木幺力
𨀾	足氵女
𱒚	口一口乂
𬉊	氵耳口王
𣛠	木四貝
𨭺	金木木示
𪚤	龍亡月王
𠑉	亻八人口之艮
𤘂	片艹四冖夕
𣎏	圍十口大月
蒣	艹行人禾
攊	扌厂禾禾止
𱮆	犭衤刀
𣐲	木口凵
𢲲	扌丶艮阝
𡥵	子日匕匕
𫄕	糸田止匕糸
𤗹	片釆田
𣼰	氵王艹心
𤥭	王車
𣉐	日之木丶
抸	扌丿之
𫻂	女又心艮
𠶜	口牛巾刂
𫺼	忄爪丨臼
𫕖	阝丁口口人丶㇕
𪤻	夕夕皮
𧖐	虫臣⺮四見
䈵	⺮八厶习习
吘	口𠂉十
𨡧	酉爿犬
𠊡	亻羊儿
𠵋	口白工
𤿱	口力刂皮
𤀒	氵人一月刂心
𨆥	扌口貝足
𦓊	者匕人一四日
鈙	金卜又
𧋾	虫口巴
𫤓	亻匕頁之艮
𡅷	口言羊手戈
𥸁	⺮廿口夫隹
𥇸	目丘山
𩠴	䒑自人一四日
𫔮	門月
𦀹	糸木寸
𪿁	立申手目
𥺾	米止月
𢢉	氵艹大口心
𤟛	犭𠂊口儿丶
𩄑	雨十冂半
𡆙	口言𠂊口匕匕𠂊口儿丶
𢭜	扌士冖几
𦟶	月米卜口
㰁	木石石石
𡀰	口亻山隹
𪁳	口口鳥
𠰺	口亻弋
𩩬	士冖一几骨
𥟹	禾几一口乂
㳌	氵甲
鱙	魚土土土兀
𢷯	扌匚口口口大
𢘮	忄立
𡶀	山冂人
𡵉	山兀
㧼	扌丰𧘇
㜥	女四貝
𢯔	扌舌刂
𪣾	土厶月匕匕
𫃰	糸厶大彡
𤅧	氵春虫虫
𤆸	火心
𣈙	日亻一夕刂
𧓆	虫亻車寸
𫩍	斤又雨田
𤺴	疒土半卩又
𢯤	扌日氏卩
𢡿	忄門木
𢟎	忄行走
𥚅	示糸耳
𬩐	之又用屮凵
𥻸	米四木一
𥒮	石尸毛
𤗤	片工貝
櫗	木艹四戊丶
𪞸	亠乂凵𠂉十
𡻗	山十且八
𡻓	山亻立口
𡚃	金一屮大
𢯜	扌糸卜
𤂱	氵禾勹丿人水
𫼩	扌䒑巾
𠳗	口士冖几
𢴜	扌白氵儿
𡓄	土艹之夂丰
𪦟	女子方人冫
挅	扌㇆丿木
𠶊	口土皮
𪭃	忄雨丿田皿
𠒷	牛儿亻言
𣜰	木广䒑彐刂八
䁘	目爪𠂉十凵
𪨚	尸䒑艹丶王
𣈖	目春工
𣅘	日一丂
𢳳	扌山人一冂艹
𫸉	广又㇕丨之土羊
𡅨	口⺮𠂊厂八言
𫯐	夕夕木一
𤐡	火土鬼
嵿	山丁頁
𥗳	石宀夂口頁
𥮉	⺮甫
𫮂	土广由
螉	虫八厶习习
𩊾	革又用
𬩕	之咼𠂉十
𱣜	木扌厂卩
𦚗	月匚巾
𪹜	火广車
𪭥	扌大工
𢫝	扌夂冫
𪵦	立日气
𩚵	食甘
𥞖	禾用
𦪵	舟⺮其
𤳧	口口田廿八
𨃐	足艹厶口
𩤕	馬丰𧘇
𫃀	米宀女
𫃩	糸女彐丨
𤒴	火氵日幺幺灬
𢏿	弓宀夗
釖	金刀
鐄	金廿由八
𬁀	氏日小丿
𥬧	⺮人上
𧦔	几言十
𢷮	扌业羊寸
𢲨	扌氵𠂉母
𦟂	月之米
𢠄	忄山宀示
𩺺	魚白匕七儿
𣵲	氵亻半
𣖖	木扌土寸
𫯰	夫千日二
𢂰	巾𠂊尹
𪮍	手甘木
𢘭	忄用
𡀷	口之斤十目
𨀊	足㇆丿子
𥹀	米心
𠷦	口𠂊口儿力
𣘌	木示口儿
𢩮	扌弋
𤃠	氵食爪女
𦄃	糸扌斤口
𥂉	一屮冫欠皿
𡄨	口山女木口女
𪰓	日一丷十
埁	土山人丶㇕
𤳰	尸毛尸丶一田凵
𫀥	亠乂凵冂厶廿日
𢜝	忄一口尹
𦞍	言十冂人人
𫓆	金十甫寸
𫼴	手口口
𫥛	冫口口口木
𬗽	糸田木寸
忊	忄丁
𦹶	艹木貝
糆	米㇕圍目
𬜊	舌貝刂
𢜢	忄行皮
𧋃	虫大丨子
𠿲	隹口日一
𠻼	口艹一口䒑
𣓆	木爪丿士
𧿆	足巳
𡱩	扌丿七尸丶
𠞛	户习习刂
𦛍	月一冂土
𬳚	䒑自扌足
𧽇	申丿走己
𨐸	辛癶一口䒑
𬦶	足至刂
𫢍	斤人
𩭜	長彡口欠
𬀶	日生刀
𥿁	糸王
挭	扌一日乂
䌌	糸习习白
𡉽	土亠八
𤻏	疒臼工殳
𢺓	扌雨氵爪丿士
䃹	石門木四
拪	扌西
𡊸	土戈大
𣌛	日一又又又木頁
𫥯	尸丶丶田凵尸毛
𬍍	犭者十冂半
𫅰	非心习习
𪸁	氵广廿又土皮
𫁔	穴工匚王
𢜜	忄虎
淁	氵立女
𩅻	雨氵者
𣼱	氵亻日冂厶
𫺽	自心人一卩
𲃪	足文寸
𧺂	者見土火
𩅘	雨之木口
𢩧	扌乙
𢭻	扌口欠
𤴪	疒几
𢥖	忄亠丷丨刀氏川小
𣇜	日貝
𨰲	金臣⺮四見
𥢉	士冖禾木口
𡀠	口亻廿丿用
𠼼	口艹爪子
𠐬	亻禾㇆丿頁
𣘈	𠂉木人一冂艹
𨷯	門臼一乚丨八工
𠛌	冖儿刂
嚛	口白幺幺木
𬛘	月丷酉寸
𬛒	月氵者
𥉲	目尸廿𧘇
𬷊	鳥瓜
𩠔	䒑自毛
𡫨	宀心丿山見
𢪮	扌木
𪜾	亻且力
𠼴	口匕頁
𬞚	艹石亠人人十
𬧇	足氵爪女
𡒮	申日一勹彡土
𨦁	金亻士
𢵉	扌貝丿之
𢚹	忄日二乚
𬆅	小冂口一止
𨁬	足亻申
𠔮	䒑彐刂八凡
𣎷	木乙
𢒎	冖一兀彡
𬙖	四一卜
𨕭	上之車
𧎝	虫春一大
𧿐	足千
𤮒	瓦尸米女
𠝕	刀日匕匕
𧿫	足冫十
𠷥	口亠口冖丁
𬺗	立申一卜
𤇮	火丿之
𠾔	口禾丷口儿
𣘁	木丁口丁口
𡃋	人一冂艹口貝
𫊔	艹者一夕刂灬
𡮓	千丬匕小丿
𥶯	鬼⺮由
𬂇	月王刂王
㧵	扌不口
𢪱	扌勹彡
𢖕	行幺夂米女
𪩬	巴𠂊丨
𩚧	食戈
𠅎	亡牛人
𦨑	舟寸丿
𪽸	疒走戈乚
𦚔	月刀口
𥗎	石禾尤匕日
𨅾	足木木木
幍	巾爪臼
𢢲	忄艹廿乚木
𤢫	犭一白大十艹
㘃	口艹大口心
𪹰	火文隹
𣞃	口木匚口口口
𥶂	⺮其夕夕
𨄟	土隹足
𩷶	魚艹亡
𩳴	鬼土土卜
𪸯	火爪女
𪡭	口酉己
㳹	氵木王
匬	匚人一月刂
𪬲	八刀心忄艮
𠜏	口巾刂
𢶶	扌立日心
𧁴	艹人一口口人人刂
𥊗	目氵火火
𢶻	扌艹風
𣠘	木⺮白氵十
𪸟	火夕卜
𬛎	冂人人冖隹
𢭫	扌阝一兀
𪬫	立日心𠂊丨
𫢵	亻氏丶一卜
𨘗	之业羊寸
𦵙	艹氵女口
𪷄	氵月丷口儿
𠽇	口氵白工
𣄇	方人一冂艹
𠽛	口阝人丶㇕二厶
𨠉	酉心
厔	厂至
𩆡	雨之爪𠂉十凵
𪂱	鳥卜日十
𦟍	月艹亠乡人
𦜀	月口犬
𢹨	扌糸厶厶厶人彡
𣲍	氵兀
𪉾	卜圍乂𠂉母攵
𤼓	疒艹臣⺮皿
𪰃	方𠂉其半
𥧪	王艹穴工
𪾋	刂又皿
𬆃	一止氵一巾
𪽖	刀二阝田
𩮔	長彡冖車
𫡭	土田土乙
𢴞	手四乑
𨖼	之丿四乑
𩙻	乙冫丿川乙冫非心
𥑶	石丰木
𨮈	金立日欠
𠴑	口艹女
𣑴	木氵工
𫜵	爪
頺	禾㇆丿頁
𢰽	扌𠂊彐心
𩅀	雨土半丸
𦚖	月丿之
𪯛	方攵丰糸
𪁴	鳥八人口
𣼯	氵土立口
睈	目口王
𥃚	立日舟殳皿
𢚶	忄爪女
𣠰	木⺮門日
𨃏	足亻彐冖又
𫃉	西米一屮
𤺯	疒門心
𫮹	土艹大丷日小
𬎸	臼儿生
䘜	衤巾
𤽸	白爿士
𫤠	牛儿日匕匕
𧦖	言丿屮
𡱶	尸口口
𣗱	禾刂木一卜
𣟂	木宀艹見丶
𦠯	月門木
𠸥	口言十
𣎞	巴月土八夂
𠽀	口亻日冂厶
𠳨	口𠂉母
𤑉	火臼一乚丨八
𪔡	貝士口䒑十又
𫥣	䒑彐刂八丿几
阦	阝火
𣭃	圍人毛
𥱬	⺮言己
𬍄	犭广木木
𥿂	糸心
𩹹	魚隹又
𫐽	之米小丿
𫗁	几二之艮
𡂅	口山鬼乂八夂
鴂	㇕大鳥
𢉽	广木十口
𩕳	宀心皿丁頁
𨤵	田土氵火火
𫇶	艹一冂土
𧒅	虫貝丿之
𠼷	厶口十戈口
𢝜	忄亠口冖丁
𪱡	月人示
𬜜	舟禾勹丿人水
𢸢	扌⺮彑豕
𠤩	四厶月匕匕匕
𩻻	魚大丷日小
𠁑	廿儿冖巾一卜
撁	扌亠幺冖牛
𦕳	耳者匕
熣	火山隹
𪣱	土立𠂊丨
𥺺	米山立
䨔	雨小兀
𫡌	口中半卩
䳧	鳥亻コ矢
𬳕	䒑自⺮
䁛	目鬼
𣗓	二木者
𫋩	虫見廿口丬匕灬
𫺴	亡心口月
刦	土厶刂
伵	亻四
𥿀	糸日
䓊	艹工㇕口
𡏟	土爪𠂉十凵
𨇉	足山大丷日小
𬇅	毛匚口口口
𠸼	口之一力十
𤈤	火勹乂凵
𪵤	气丁口
𠻷	口王見
𥌦	目夫夫車
𫃔	米卜口半卩
𧍊	虫厂土土
𬒼	示乚夕夕
𨹬	阝口口
𣖝	木艹亻士
𫱏	亡女廿八
𨀑	夕卜足
𠦩	十木攵
𢲮	扌耳止
𪮦	扌行日一寸
𢤢	忄土八土丸灬
𡀇	口艹千日二
𨁝	足十冖子
𡾫	山禾㇆丿頁
𦟻	月匚艹大口
𪇌	鳥曲辰
𪟦	田力隹
笣	⺮勹巳
𪸔	火止
𣵮	氵丰阝
㕸	口立
𢯮	扌田月
𦨜	舟戈
𧎛	虫穴犬
𣎊	月尸目
𦢳	户月爲
猚	犭隹
𦓅	者匕艹人木
𬈋	氵刂又皿
𨱪	長周亠丶
𨔊	之亠人人十
𫡔	𠂊丨一卜乚
𪱮	亡月王工貝
𦂾	糸之牛人
𢷂	扌卜夕又米
𫆿	田月之米
𫌄	衤厶大三
𢯠	扌氵皮
𧘸	衤一屮
𤾰	白匕矢又㇕止
𣦰	厂禾禾止一口乂
𬩍	之夕夕米
𦼛	艹走人彡
𥉸	目臣又土
𪿄	目⺮立申
𤶺	疒口欠
𫑺	酉丿㠯一巾
𬲄	几二穴人口
𥬉	⺮勹厶
𧢑	見門日
𩟂	食之咼
𤒠	火者見
𪹷	火日甘𧘇
䠏	足癶一大
𨃋	足䒑巾
𨴦	又丰門
𤟂	犭亠厶月
檒	木木風
𨅰	足木了口又一
𠻉	口之舌
𤔷	㇆丿又皿𠂊尹
𮬩	忄鳥
𪾭	目木木
𪬪	人丨人一月刂心
